N,P,K,temperature,humidity,ph,rainfall,label,label
72.67717328,44.03500838,47.65185606,27.65845971,75.25107814,0,178.1652715,jute,jute
78.8941539,55.35091559,35.75386179,24.78379911,79.26894506,5.867384352,179.8611962,jute,jute
82.14913246,31.42936535,48.05023283,15.65360442,85.11024412,0,142.1617885,jute,jute
61.11506832,60.13632153,40.65529682,27.88769859,75.09115021,1.007534855,167.4321946,jute,jute
65.15247644,48.80806343,41.5892019,31.19187109,74.25611627,4.484971133,603.146963,jute,jute
65.48678352,38.20304946,41.99812465,13.82301733,71.87542843,13.77834521,194.8762486,jute,jute
83.71973458,52.01367254,38.14861504,21.49370737,92.70836398,12.33591514,158.2950538,jute,jute
72.59882676,50.18581868,39.0235078,26.98125791,83.78046759,0,168.7717684,jute,jute
86.64594296,52.49825566,43.37403876,24.17458975,80.3271489,12.10979192,204.7732021,jutu,jute
65.07537639,52.05985463,40.80805916,30.47367693,88.23535067,4.585041904,167.421865,jute,jute
269.7357092,47.38573746,48.2693642,20.90551956,206.1257221,3.353388864,151.0162353,jute,jute
69.47176551,48.74553591,39.40683701,28.67185875,67.53534472,0.237688742,163.707228,jute,jute
76.27867982,169.9415172,29.46419092,29.55542764,83.9596715,7.468872146,196.5752084,jute,jute
91.56660023,57.45526351,40.88383963,18.43809749,82.19640479,13.36489196,189.9686142, jute ,jute
75.72124036,46.85793994,144.4421396,22.7081195,86.70673696,7.145647075,162.0178816,jute,jute
89.36727598,41.51450577,47.16232313,25.96343512,83.26942316,6.666087083,178.1922753,jute,jute
73.29605323,36.33746198,37.00437819,26.49065161,79.64265052,13.59399036,166.9073215,jutd,jute
37.40668769,49.91051667,38.16636639,17.92660498,85.92382239,14,145.4193148,jute,jute
61.01658823,45.75551599,30.49099565,23.45182757,76.74663535,7.709268383,157.7783797,jute,jute
87.816904,34.32076626,46.96476491,25.79009347,71.18993739,11.31429927,193.8586197,juti,jute
110.2203842,52.85351222,33.90072726,24.86550586,79.10675758,0,175.1330852,jutc,jute
72.68191075,64.13972058,44.15374885,31.56666109,73.82849783,0.682268596,172.8892658,jute,jute
75.74779129,42.2203932,48.71107736,22.15860768,76.28211332,14,151.0254699,jute,jute
84.93406983,49.0413074,36.52780791,23.49697888,79.26894506,11.22324702,196.4025763,jute,jute
93.07787553,56.49164676,38.57081056,20.74418335,84.2058543,7.105311354,159.5695802,jute,jute
92.7721284,53.21395693,32.27430147,27.70047426,82.2370444,0,190.0652205,jute,jute
68.45809649,45.05165361,46.5596054,17.5019157,88.57256989,0,153.0754531,jute,jute
63.0615812,51.01539669,46.81288082,28.36584846,83.59729066,11.85569323,177.8816044,jute,jute
92.52583215,40.27676435,57.51460466,25.96343512,74.70523771,13.66645835,192.352196,jute,jute
92.6002875,51.48731903,44.27503906,29.96439768,82.67376786,7.969840878,177.7802626,jute,jute
59.83518381,28.9242892,42.50956795,25.25281755,87.36979753,10.49886613,160.2654535,jute,jute
80.55550402,42.67483,39.51018233,17.5313495,86.62870794,6.666087083,187.7924927,jute,jute
82.26539558,48.25061189,32.27430147,27.12863591,92.15183014,6.666087083,171.7165617,jute,jute
91.30698072,46.91492402,27.70130297,22.18159858,82.10441113,6.713722447,184.8500178,jute,jute
79.67008025,35.01115727,45.36239663,21.51663105,61.93081069,0,150.6315224,jute,jute
84.8150433,63.46251947,27.28638082,29.61760653,72.98772853,7.508468512,169.5571064,jute,jute
98.22666625,41.11591946,36.99606713,28.10399724,83.67949314,3.962605815,189.4373855,jute,jute
80.89209339,57.55550416,36.64905741,18.44175362,86.74162294,8.250705684,161.0923498,jute,jute
37.40668769,46.53419948,34.19400682,15.79945391,74.38156082,4.277352897,193.8625763,jute,jute
60.71540099,48.756533,82.54542507,23.8601859,71.20559724,1.56405545,188.504166,jute,jute
86.47938704,34.80937003,30.45100591,21.85817282,86.84235283,10.02886059,96.16730084,jute,jute
58.16282468,40.96174573,39.33531949,29.50586815,81.59016233,11.16878046,198.5403953,jute,jute
87.49952803,56.72909771,37.99229154,17.35488504,77.65437966,12.04596547,159.4081517,jute,jute
68.75007577,50.37818619,49.34955534,26.28210251,73.33859487,6.666087083,163.1291434,jute,jute
98.18862487,59.24719847,30.69354331,22.15798544,91.16712045,4.248684408,176.7333827,jute,jute
37.40668769,46.68582662,40.18846001,18.14654381,74.32500103,10.50714498,151.2305465,jute,jute
64.60354076,46.85615727,47.29370821,28.01116364,81.19133154,1.232475029,151.6348672,jute,jute
85.81173732,38.74732494,32.27430147,22.27508149,84.40325366,12.65837059,165.5279074,jute,jute
37.40668769,45.19050705,35.21324747,21.12301969,75.69594644,2.787146849,176.5227971,jute,jute
76.60957153,62.74665022,40.29959646,28.17735969,89.70756318,7.038060984,176.3344199,jute,jute
53.06573307,55.02143554,47.882339,19.40077708,79.12963712,8.40994858,186.0604358,jute,jute
62.56882938,51.18400596,44.74069564,19.99124894,70.9369606,0,164.6299852, jute ,jute
59.89705335,63.73032058,36.0202246,24.77851652,77.51867013,8.165811703,175.2405037,jute,jute
96.63545936,42.14847465,44.24794109,25.96343512,64.18838605,1.494875819,195.3779894, jute ,jute
90.49728405,47.93040333,45.40850285,32.37375578,79.35822593,14,173.4343261,juts,jute
92.66588381,102.9266851,30.76675551,23.85748065,78.91516456,6.666087083,157.7328985,jute,jute
85.97485636,46.40722534,32.27430147,33.19871673,85.4333754,6.666087083,192.0516339,jute,jute
63.41720776,44.37580726,27.45700645,33.7753106,82.87340315,6.666087083,139.2531624,jute,jute
67.80494821,45.33016536,36.18173125,25.04649025,73.89986634,7.221338888,188.4167072,jute,jute
77.758407,39.54822709,38.20734634,24.07876304,75.06265663,9.050958409,187.2972978,jute,jute
72.26712858,50.19127736,43.97793127,28.31895027,68.11263773,2.195769969,184.3073171,jute,jute
83.56361677,38.27176517,40.89990628,24.18220113,71.80847661,3.810149666,166.0639875,jute,jute
81.77496506,60.52724508,40.81090296,30.69752229,71.33128096,14,192.3055077,jutl,jute
37.40668769,57.28005917,43.53723301,21.24865527,76.38654301,7.116630894,183.5174328,jute,jute
59.18286727,50.70938421,46.38422824,34.11656531,96.90041894,5.013568544,197.4131557,jute,jute
85.05600523,43.28826669,35.13559395,12.81191442,83.53400198,3.52788159,157.3630993,jute,jute
73.47362198,50.66118878,45.87412341,23.39085074,98.54513112,7.013597943,166.0335245,jute,jute
79.36737427,42.98266054,46.35024878,21.57343645,89.89774458,3.961594173,152.6830914,jute,jute
91.06573232,33.67277583,40.19587413,21.97843317,82.67953082,14,190.2552451,jute,jute
89.44874885,35.79992835,43.02648124,16.06802933,71.23640559,1.655443587,186.6419291,jute,jute
84.5235689,39.09641841,43.90959797,19.99422441,71.33288987,12.81516636,96.16730084,jute,jute
99.10103112,16.82147568,24.4526572,24.66071922,54.71570931,14,181.7701412,coffee,coffee
110.7071717,23.50716069,32.27430147,30.80170174,57.25638494,3.062379169,437.8839447,coffee,coffee
71.44567255,88.66200838,135.4330193,26.4337596,53.6828784,6.666087083,142.5742572,coffee,coffee
107.086236,26.77471907,32.69201767,27.20428006,59.97487818,7.581857831,147.4245931,coffee,coffee
103.7108002,32.34879925,32.18384963,21.79161738,67.33949016,11.1815745,122.4919742,coffee,coffee
115.9510358,23.40022536,25.61284768,21.5706917,50.95973268,12.17836554,133.9159721,coffee,coffee
111.3244323,41.00085352,26.80750136,27.4199808,54.7078053,14,165.8193438,coffee,coffee
98.37889737,17.95435589,44.83052737,18.90483021,61.64040408,14,96.16730084,coffee,coffee
120.5422037,16.97278327,37.00176233,23.01503939,60.7908221,10.34946759,96.16730084,coffee,coffee
112.7766477,28.22437723,25.73996799,23.05827969,65.79289808,8.262583378,162.5944629,coffee,coffee
85.72803398,26.60990383,26.80783245,31.12726819,48.49973,11.28743011,141.2554769,coffee,coffee
86.14985308,40.47429787,19.89364107,29.44491044,62.45687158,7.376017664,194.1975962,coffee,coffee
98.89691317,10.81023492,38.41980972,34.43733549,59.38335343,2.786028544,159.5479174,coffee,coffee
82.71044862,34.25860268,25.64366835,22.61961011,56.11400146,5.984591424,96.16730084,coffee,coffee
99.56364002,46.87399433,28.14036958,25.96343512,59.14827433,10.98113229,147.6743917,coffee,coffee
84.23509875,40.17395492,24.4797608,25.53391845,67.11139461,5.870797345,392.7972459,coffee,coffee
83.44118191,17.11431585,31.99901807,20.43627292,64.139454,2.194064707,157.3192054,coffee,coffee
108.9286436,26.11812684,21.10726827,33.61087715,57.29436721,11.35812988,182.4457123,coffee,coffee
113.3956658,25.16009668,35.87831777,26.51882203,55.93363928,5.109316328,96.16730084,coffey,coffee
102.8459429,36.76884649,19.82802138,32.3091684,53.06892841,7.572429863,121.3379329,coffee,coffee
97.61103032,25.16887289,28.83135076,19.13396549,57.15626305,4.479108664,198.9056222,coffee,coffee
69.87308652,22.87873932,31.23345046,26.60339654,53.38910249,6.666087083,196.1396937,coffee,coffee
120.3258495,51.01539669,21.31072804,24.60793821,45.48035701,3.493474895,189.6446644,coffee,coffee
96.19940267,27.20756705,31.64362409,25.96343512,79.26894506,8.6545884,157.5891361,coffee,coffee
108.3901678,36.56573362,36.56443398,24.48595089,65.88162756,11.23449971,142.6071223,coffee,coffee
97.52614909,30.73772911,32.27430147,27.62957767,65.03884462,0,187.8244782,coffee,coffee
84.2612779,39.21749453,16.87837301,26.73188818,54.04970677,6.135579921,188.5394034,coffee,coffee
101.8938371,12.1488828,31.11206244,24.04892356,66.43286694,3.364861767,96.16730084,coffee,coffee
118.916258,25.49765842,32.27430147,16.64618649,79.26894506,11.20616205,196.4632633,coffee,coffee
81.20596168,33.39060295,32.277494,29.75937301,53.50816649,9.73403346,112.1637433,coffee,coffee
89.40270111,18.85696975,21.6779645,34.55499975,52.86841492,2.812117035,200.2213134,coffee,coffee
120.2283218,14.64385692,31.42410051,16.99384245,68.91702084,11.49712683,117.1887681,coffee,coffee
92.00915348,24.4511056,31.79368009,28.29878212,79.26894506,14,96.16730084,coffee,coffee
85.46777254,23.14853475,33.60642836,24.82595139,75.53446381,0.139075626,125.2143103,coffet,coffee
81.88576207,51.01539669,36.72969961,21.3902613,79.26894506,5.070822781,184.6678511,coffee,coffee
80.35707836,39.61538526,28.16422641,31.51821442,56.80211141,12.74866436,118.2105036,coffex,coffee
279.5266997,35.25246277,28.53851624,26.47684065,56.07071423,0,166.2925824,coffel,coffee
107.8296757,38.30271363,25.28034212,26.05420242,55.92605811,4.26652773,113.7914951,coffee,coffee
100.3252537,38.49171023,24.21918349,28.15055396,66.39798341,0.358334851,120.3373634,coffee,coffee
119.5820221,23.48911581,29.57951584,23.46733933,51.03365293,8.086614009,168.7539757,coffee,coffee
119.5336061,36.36454368,32.25849025,22.72932077,53.14910863,8.413716853,117.789212,coffee,coffee
80.80965813,33.15452154,36.75830351,31.51127121,70.1000921,0,155.4196621,coffee,coffee
87.00500538,17.54910187,26.01566989,15.17244639,63.65421685,6.666087083,96.16730084,coffee,coffee
112.0540546,51.01539669,37.27987961,19.24326385,58.35622519,11.16836552,150.0298601, coffee ,coffee
88.63339317,25.66467727,25.24430943,32.27422015,56.99464086,13.548963,194.8820053,coffee,coffee
112.9312113,20.48542506,29.08195058,24.12705926,60.38967411,6.065874699,200.3905947,coffee,coffee
100.8006175,28.38689828,30.42717416,35.62480519,65.4269081,1.672260419,199.0191644,coffee,coffee
286.5001077,51.01539669,20.25153819,19.22912966,50.02233974,9.933803255,137.0858966,coffee,coffee
37.40668769,38.16083365,32.27430147,20.82367655,47.64753968,4.090218416,395.4148284,coffee,coffee
84.03467416,33.01957521,33.21274064,20.74188785,79.26894506,2.671886056,96.16730084,coffee,coffee
106.7656675,39.91410364,16.4468628,26.49160196,51.39810792,6.666087083,138.9400523,coffee,coffee
107.0548472,16.00056592,25.19332765,28.60032128,61.7991428,4.837703729,194.9750743,coffee,coffee
98.22205335,23.2547652,31.25713177,31.11218281,57.17919749,8.16434195,133.9526349,coffee,coffee
113.7287791,16.76088082,29.0312036,33.44210671,48.12995845,0,135.1306278,coffee,coffee
112.542763,26.24232829,30.4628653,30.90651983,50.81192148,4.020216393,187.6076446,coffee,coffee
97.45914639,32.61722835,40.22094295,35.68873645,50.91171399,14,180.3737955,coffee,coffee
37.40668769,51.20108479,23.58473483,24.6785408,55.8902448,0,166.3374478,coffee,coffee
120.3664835,27.27994033,29.24341376,9.356838623,67.65806727,14,128.7853324,coffee,coffee
89.49907859,26.96885418,29.01848126,17.40383249,65.38587674,3.314630167,166.9536265,coffee,coffee
37.40668769,20.0869199,26.16768293,15.47891648,49.38189697,4.638590405,175.9372594, coffee ,coffee
87.78900307,24.62007236,28.11240961,30.36954349,45.28023864,10.05757638,172.3787302,coffee,coffee
97.64859506,34.31791273,40.84249318,20.82856405,64.48191775,14,143.646992,coffee,coffee
37.40668769,35.90597078,32.27430147,25.5296697,58.26922029,14,127.1616671,coffee,coffee
37.40668769,36.70627929,32.77076331,24.15562549,168.2290825,10.29314395,166.8041898,coffee,coffee
91.3022731,42.58601583,25.06708799,25.96343512,53.76017472,8.057962491,174.4735114,coffee,coffee
108.1760191,28.69490685,19.83446132,30.4642964,60.02496978,8.281679826,192.9952844,coffee,coffee
96.35910463,41.97328639,32.62636025,22.07806089,71.5845004,6.666087083,161.965369,coffee,coffee
86.32257349,32.56713709,31.10267392,25.91448476,53.87759327,9.269686963,172.6625081,coffee,coffee
107.187064,38.42109211,26.33511196,24.80526912,63.22495956,10.01695246,146.6861977,coffee,coffee
116.3955194,24.56719755,16.00097875,21.69367737,73.89161306,11.6826177,197.2548723,coffee,coffee
118.0272,15.27714767,29.35916612,25.31865085,189.4049361,9.434476709,200.5267811,coffee,coffee
118.7299705,30.22291442,34.29608105,28.36771356,64.2694783,4.317504804,116.2269609,coffee,coffee
115.9086,30.90912804,32.57726899,28.76641642,54.29510414,3.65855284,156.7557363,coffeg,coffee
37.40668769,34.75677825,24.07781316,23.79380728,60.07925048,5.708576348,96.16730084,coffee,coffee
37.40668769,35.43461568,34.27230951,20.19360979,52.85249427,13.23159433,128.4292462,coffee,coffee
92.41281412,39.98283631,37.2973672,21.20136406,77.98741455,0.500885414,188.3985291,coffee,coffee
86.984155,44.65178813,31.08950381,30.67874286,52.88409167,4.53290233,147.2880656,coffee,coffee
119.3482839,40.42019666,33.81524881,22.45626253,61.96727511,6.835795792,160.7178602,coffee,coffee
37.40668769,9.860661143,25.43006607,28.01399209,66.56941959,7.349095878,96.16730084,coffee,coffee
37.40668769,23.44362984,27.84827119,27.37931882,55.26909773,0,195.6354545,coffee,coffee
84.8718253,21.55650253,28.37164982,22.03212663,56.64370291,9.180023083,124.3053283, coffee ,coffee
100.3269341,38.54254055,30.25079897,35.61417732,66.49400004,0,154.1152746,coffex,coffee
100.0386574,37.16511105,31.86427225,28.77037948,55.15748834,1.193664892,122.5164605,coffep,coffee
37.40668769,19.36642918,32.27430147,17.67637953,55.3274432,4.865008313,144.6626874,coffee,coffee
317.8697691,38.12706974,25.88340977,23.52477568,79.26894506,14,143.0856771,coffee,coffee
120.0529151,42.38476515,29.76066831,30.35395106,61.33953925,2.255937024,158.6563134,coffee,coffee
113.391179,38.6292567,26.65187436,33.34221083,59.19680468,7.418768072,140.0264441,coffee,coffee
295.7504291,30.8801019,31.39790147,27.9765064,65.64830658,0,96.16730084,coffee,coffee
37.40668769,35.30235496,30.81945213,18.42989349,55.03183346,9.639687721,149.4831956,coffee,coffee
94.65664864,18.09508516,38.05340995,25.96343512,68.4694155,7.75487209,183.9303038,coffee,coffee
37.40668769,44.24633639,20.14603014,25.96343512,52.39665422,4.536896936,142.5376053,coffee,coffee
125.2911486,32.1466712,33.23332016,30.87119371,58.20615596,4.210393458,180.7435597,coffee,coffee
104.5096111,17.0533575,40.06569942,27.76745203,61.18368132,2.71508397,187.2226666,coffee,coffee
120.7823578,38.53656673,37.51296575,25.96343512,46.06479457,6.666087083,178.6268773,coffee,coffee
98.24376002,32.9099805,25.13086268,26.64078519,53.14552321,0,167.3370181,coffee,coffee
104.5458896,51.01539669,30.89012985,27.93472027,59.11156978,7.031466151,169.5226379,coffee,coffee
94.26268187,10.47079572,39.52474053,34.42453181,53.46473119,5.135974186,126.1478672,coffee,coffee
112.1654989,35.4398028,33.97758313,12.5540494,53.99978513,12.93419047,173.0707209,coffee,coffee
118.0333496,37.64823643,34.11171239,37.3786661,62.91541768,11.32183287,131.1983294,coffee,coffee
105.979961,23.76658121,31.98942551,22.94255402,54.76698488,4.003995261,141.5335715,coffee,coffee
92.99740572,19.83294372,47.28053775,27.47557078,84.03757606,8.734553139,45.37948479,watermelon,coffee
34.02189682,56.01926218,29.87183673,34.25907615,81.6274207,5.419779098,40.53266642,mungbean,coffee
121.5917909,22.38959842,53.0125911,25.37118535,89.5172859,14,21.24350942,muskmelon,coffee
48.18790588,51.01539669,132.2649405,35.88872241,88.69674979,5.733894542,107.9747753,pomegranatt,coffee
8.113926082,38.63749628,22.9926669,25.14194944,50.07316116,8.8062384,70.71988662,mothbeany,coffee
87.816904,34.32076626,46.96476491,25.79009347,71.18993739,11.31429927,193.8586197,juti,coffee
21.70111298,17.65529773,21.50040524,33.22361762,261.2779627,0.937966213,207.6825525, coconut ,coffee
9.698333613,57.0776677,25.2637058,12.69308537,48.23917931,2.667976159,182.8455797,pigeonpeas,coffee
24.83548724,9.059724913,33.84743815,31.48406182,92.10946307,3.90546236,150.2499674,coconut,coffee
24.60848531,142.4888076,209.1016508,34.70632141,85.769363,10.42017156,61.89400803,grapes,coffee
33.67011543,51.01539669,208.7085991,17.12088896,96.99145007,3.167128324,119.4094747,apple,coffee
97.83940876,51.90809309,32.88820325,21.45362535,75.6982448,1.739390171,279.488996,rice,coffee
87.49952803,56.72909771,37.99229154,17.35488504,77.65437966,12.04596547,159.4081517,jute,coffee
