N,P,K,temperature,humidity,ph,rainfall,label,npk_total,npk_balance_score,climate_zone,ph_level,rainfall_category,growing_conditions_score
118.0,44.0,23.0,22.08458267,82.82904143,6.691690476,67.06459777,cotton,185.0,0.5527177414642332,Cool_Humid,Neutral,Low,79.59742496350444
117.0,43.0,25.0,24.68854799,78.51206972,7.839849298,69.31153566,cotton,185.0,0.5584505834612761,Cool_Humid,Alkaline,Low,82.5988575863464
126.0,37.0,21.0,25.84997269,84.16855231,6.61448588,77.03421249,cotton,184.0,0.5201935957957404,Hot_Humid,Neutral,Low,80.63454842582689
120.0,48.0,16.0,22.46054478,75.40989245,7.456971816,71.85436078,cotton,184.0,0.5351950755763222,Cool_Humid,Neutral,Low,82.02070825906492
102.0,45.0,16.0,25.61707368,77.52425987,7.2942193,74.8984994,cotton,163.0,0.5539332421958183,Hot_Humid,Neutral,Low,84.47037018670758
131.0,56.0,20.0,22.00817088,81.83896111,7.762647875,92.23645249,cotton,207.0,0.5492302077246434,Cool_Humid,Alkaline,Low,78.19414329593243
114.0,40.0,17.0,24.32630461,80.13456404,6.363406102,69.45072055,cotton,171.0,0.529320140258655,Cool_Humid,Acidic,Low,81.68343253222805
101.0,37.0,18.0,22.92360984,82.68738535,7.63737841,92.91915074,cotton,156.0,0.5445845631777054,Cool_Humid,Alkaline,Low,79.32083108803762
106.0,46.0,20.0,23.43821725,78.63388824,6.200671976,81.15072105,cotton,172.0,0.5651986194051198,Cool_Humid,Acidic,Low,81.33128697601448
113.0,38.0,20.0,22.10718988,78.58320116,6.364729934,74.94136567,cotton,171.0,0.5360899022407066,Cool_Humid,Acidic,Low,79.75729609806687
102.0,53.0,21.0,23.03814028,76.11021529,6.913678684,91.49697481,cotton,176.0,0.5898346193113377,Cool_Humid,Neutral,Low,84.86101058101796
110.0,39.0,18.0,24.54795322,75.39752705,7.766259769,63.88079866,cotton,167.0,0.5358850087062249,Cool_Humid,Alkaline,Low,83.43955314059703
107.0,58.0,15.0,23.73868041,75.77503808,7.55606399,76.63669195,cotton,180.0,0.5658637212990296,Cool_Humid,Alkaline,Low,83.6735026811674
120.0,60.0,15.0,22.31871914,83.86129998,7.288377241,65.35747011,cotton,195.0,0.5523534691881793,Cool_Humid,Neutral,Low,79.5452674877526
89.0,47.0,38.0,25.52468965,72.24850829,6.002524871,151.8869972,jute,174.0,0.6805809072425928,Hot_Humid,Acidic,Medium,86.6316915860057
60.0,37.0,39.0,26.59104992,82.94164078,6.033485257,161.2469997,jute,136.0,0.7806086269337448,Hot_Humid,Acidic,Medium,83.35044319758698
63.0,41.0,45.0,25.29781791,86.8870535,7.121933579,196.6249511,jute,149.0,0.8090931572758603,Hot_Humid,Neutral,Medium,86.97090708566006
86.0,40.0,39.0,25.72100868,88.16513579,6.207459637,175.6086697,jute,165.0,0.6719490564102731,Hot_Humid,Acidic,Medium,80.83360180423843
96.0,41.0,40.0,23.58419277,72.00460848,6.090060478,190.4242157,jute,177.0,0.6480180919488494,Cool_Humid,Acidic,Medium,85.31752897121875
100.0,35.0,36.0,25.31042337,72.01364411,6.346715209,190.5577618,jute,171.0,0.6048229928855466,Hot_Humid,Acidic,Medium,86.69323641893072
63.0,37.0,43.0,23.41798979,85.08640476,6.661957897,185.7446728,jute,143.0,0.777845414674119,Cool_Humid,Neutral,Medium,84.7256625241747
70.0,43.0,40.0,24.35564134,88.80391021,6.176860192,169.1168028,jute,153.0,0.7553014202170216,Cool_Humid,Acidic,Medium,82.23766290299977
67.0,55.0,32.0,26.284017,75.14640198,7.251847296,182.2685447,jute,154.0,0.7426794725035352,Hot_Humid,Neutral,Medium,88.51085212149927
74.0,40.0,40.0,25.14,83.12053888,6.386259978,169.3388465,jute,154.0,0.7233791965413552,Hot_Humid,Acidic,Medium,85.13821725005788
89.0,53.0,44.0,24.88692811,71.91711523,7.319735475,150.2498675,jute,186.0,0.7225116778840276,Cool_Humid,Neutral,Medium,90.51220594435088
74.0,46.0,45.0,25.75734909,88.36668522,6.025028997,189.4263485,jute,165.0,0.7696389724678692,Hot_Humid,Acidic,Medium,82.01473462185189
89.0,41.0,38.0,23.12844351,74.68322732,6.344751947,199.8362913,jute,168.0,0.6617963494257796,Cool_Humid,Acidic,Medium,84.92556938265845
60.0,55.0,40.0,24.9949957,88.95692783,7.02777956,151.4935635,jute,155.0,0.8323265315072121,Cool_Humid,Neutral,Medium,87.32710974432007
67.0,43.0,38.0,25.21622704,70.88259632,7.299304715,195.8645552,jute,148.0,0.7608939038090156,Hot_Humid,Neutral,Medium,91.62692317131219
70.0,38.0,35.0,24.4,79.26861738,7.014063944,164.2697011,jute,143.0,0.7107428701549504,Cool_Humid,Neutral,Medium,87.95669927013198
74.0,49.0,38.0,23.31410442,71.4509053,7.488014404,164.4970373,jute,161.0,0.7441838917795965,Cool_Humid,Neutral,Medium,88.63657713080072
90.0,40.0,39.0,25.72668885,81.86171563,6.626503893,191.9649389,jute,169.0,0.6589171085025908,Hot_Humid,Neutral,Medium,84.48712563988697
82.0,35.0,44.0,26.96656378,78.21047693,6.239011,169.8391177,jute,161.0,0.6826667094541549,Hot_Humid,Acidic,Medium,83.49468713055562
73.0,45.0,37.0,23.70467146,74.63745355,6.742688094,181.2783964,jute,155.0,0.7321343137666466,Cool_Humid,Neutral,Medium,88.46260803062964
85.0,53.0,38.0,24.90075709,73.84186449,6.588017308,153.8990984,jute,176.0,0.709617816265008,Cool_Humid,Neutral,Medium,89.20118096461884
81.0,56.0,36.0,23.39605743,72.60512854,7.097586415,174.7876411,jute,173.0,0.7189199688973964,Cool_Humid,Neutral,Medium,89.18009594477209
84.0,55.0,38.0,26.8748389,79.78725152,6.956682743,173.1017097,jute,177.0,0.7172431988930834,Hot_Humid,Neutral,Medium,86.25294837780672
80.0,45.0,42.0,23.1426498,74.99739774,7.380396262,151.9035477,jute,167.0,0.7248899189777199,Cool_Humid,Neutral,Medium,87.06526708405991
76.0,54.0,45.0,24.29496635,77.62976013,6.176618831,184.9800516,jute,175.0,0.7853045031149781,Cool_Humid,Acidic,Medium,87.0618026001567
76.0,56.0,39.0,24.39459498,89.89106506,6.551130445,197.1220049,jute,171.0,0.7547643588730999,Cool_Humid,Neutral,Medium,83.1922090383521
81.0,40.0,45.0,25.7629429,80.76238215,6.427726565,174.5071843,jute,166.0,0.7121272813797658,Hot_Humid,Acidic,Medium,85.22072577808983
76.0,44.0,45.0,25.4879684,84.48235878,6.740947635,168.7848886,jute,165.0,0.7514338170280942,Hot_Humid,Neutral,Medium,86.02471232732013
69.0,47.0,40.0,25.37,76.2403666,6.130136384,183.8270791,jute,156.0,0.7745847315466986,Hot_Humid,Acidic,Medium,87.61782093642849
82.0,40.0,45.0,26.21312799,81.70476368,6.667633355,180.1237765,jute,167.0,0.7081496273558827,Hot_Humid,Neutral,Medium,85.09530611928248
69.0,57.0,35.0,24.30748599,78.54340987,6.186814392,186.2337571,jute,161.0,0.7568276597673843,Cool_Humid,Acidic,Medium,86.19229827290812
81.0,36.0,38.0,23.76554749,87.98329901,6.334837865,150.3166152,jute,155.0,0.670214450861469,Cool_Humid,Acidic,Medium,80.70763656319642
67.0,60.0,38.0,24.79853023,78.53037059,7.16214284,162.2847429,jute,165.0,0.7842271004030095,Cool_Humid,Neutral,Medium,89.65970802417009
72.0,51.0,40.0,23.20683504,74.09956958,7.422318499,199.4766779,jute,163.0,0.769684830274341,Cool_Humid,Neutral,Medium,88.23378384606923
65.0,39.0,45.0,23.66805429,70.89000744,6.768001309,184.4633281,jute,149.0,0.7848666925785167,Cool_Humid,Neutral,Medium,91.00504476907584
78.0,50.0,43.0,25.12417673,85.72530641,6.348441469,159.5718087,jute,171.0,0.7547643588730999,Hot_Humid,Acidic,Medium,84.64800865173673
77.0,52.0,41.0,23.89069041,83.46409075,6.097294061,167.7230632,jute,170.0,0.754400898348308,Cool_Humid,Acidic,Medium,83.43132331143869
89.0,52.0,42.0,23.09433785,81.45139295,6.14132902,196.6587013,jute,183.0,0.7112969610093071,Cool_Humid,Acidic,Medium,82.5450037418345
62.0,49.0,37.0,24.21744605,82.85284045,7.479248124,166.1365886,jute,148.0,0.7978006633790666,Cool_Humid,Neutral,Medium,86.43887098857034
90.0,48.0,45.0,24.06475727,71.31342851,6.509174789,153.6390212,jute,183.0,0.7079893243847432,Cool_Humid,Neutral,Medium,88.85630629493664
66.0,47.0,36.0,24.85441411,74.4407048,6.57256106,175.572958,jute,149.0,0.7659478709783387,Cool_Humid,Neutral,Medium,89.98664640101732
80.0,52.0,39.0,26.41915161,76.85691248,7.165696848,197.2101782,jute,171.0,0.7312161459551079,Hot_Humid,Neutral,Medium,87.76921557611314
89.0,52.0,45.0,24.89326318,77.01222585,7.207457208,196.469984,jute,186.0,0.7239338776941936,Cool_Humid,Neutral,Medium,88.98958790449927
77.0,51.0,44.0,23.25583402,82.7015932,7.124333547,166.2160846,jute,172.0,0.7672980928134407,Cool_Humid,Neutral,Medium,86.00060922120288
94.0,37.0,41.0,24.7634518,87.06071115,6.463538707,179.1630865,jute,172.0,0.643107114545534,Cool_Humid,Acidic,Medium,82.17746235777881
75.0,41.0,35.0,24.97042599,78.62697699,6.856833064,166.6415254,jute,151.0,0.6999984649885824,Cool_Humid,Neutral,Medium,88.21202500590351
60.0,55.0,36.0,26.12797248,80.49172597,7.132389299,150.6326874,jute,151.0,0.7989974335708766,Hot_Humid,Neutral,Medium,88.19520662810984
62.0,56.0,35.0,25.97825807,81.65769588,6.235357638,163.3488091,jute,153.0,0.7824792538263962,Hot_Humid,Acidic,Medium,85.3380037062642
84.0,40.0,42.0,26.2830571,73.35763537,6.704273839,186.6898282,jute,166.0,0.6901179826372762,Hot_Humid,Neutral,Medium,87.99205112972355
100.0,56.0,40.0,26.38905406,83.31240346,7.433313409,176.1516409,jute,196.0,0.6777095482359299,Hot_Humid,Neutral,Medium,83.29654610343289
75.0,56.0,44.0,25.2746335,73.7459581,6.109478059,168.0432282,jute,175.0,0.7886666480902924,Hot_Humid,Acidic,Medium,88.89950721977287
78.0,46.0,42.0,23.09499564,78.45959697,7.095413294,155.3851533,jute,166.0,0.7371402518820072,Cool_Humid,Neutral,Medium,86.93926997596981
82.0,48.0,36.0,25.79351957,81.76904006,6.352076783,193.2418382,jute,166.0,0.6987057760490791,Hot_Humid,Acidic,Medium,84.25824975538818
100.0,58.0,32.0,23.17403323,87.88255345,6.658769991,160.6217342,jute,190.0,0.6486039039626799,Cool_Humid,Neutral,Medium,80.76125725552832
88.0,50.0,40.0,25.63215038,79.95150917,7.051822472,182.2582277,jute,178.0,0.7008600270834179,Hot_Humid,Neutral,Medium,87.32295937852551
67.0,41.0,40.0,25.848795,87.81661683,0.0,152.6194403,jute,148.0,0.7631861681284475,Hot_Humid,,Medium,60.469547504876644
72.0,42.0,43.0,26.56767277,80.90424543,6.352771037,181.2915605,jute,157.0,0.7543814969497671,Hot_Humid,Acidic,Medium,84.77787313120413
89.0,40.0,43.0,26.25,72.97198375,7.124050134,189.9711184,jute,172.0,0.6761128855486385,Hot_Humid,Neutral,Medium,88.51307392196178
89.0,57.0,43.0,26.91515043,73.19897535,6.998787171,177.2233048,jute,189.0,0.7276536503247872,Hot_Humid,Neutral,Medium,89.09710890066057
61.0,41.0,44.0,24.36972377,82.11319791,6.537914958,159.9210934,jute,146.0,0.8185812132463307,Cool_Humid,Neutral,Medium,87.38298987134421
79.0,45.0,43.0,25.71901283,79.15532398,7.171054239,187.1735424,jute,167.0,0.7334341695984437,Hot_Humid,Neutral,Medium,87.75060462261722
84.0,40.0,43.0,25.01157559,88.3313023,7.228268228,169.4168014,jute,167.0,0.6936668491276234,Hot_Humid,Neutral,Medium,84.0706247954316
98.0,43.0,35.0,25.40785911,76.44048625,7.319952206,188.6372826,jute,176.0,0.6310660587105753,Hot_Humid,Neutral,Medium,86.58901677298074
75.0,36.0,44.0,23.28081,74.27607475,6.613341343,153.7447398,jute,155.0,0.7149510529348791,Cool_Humid,Neutral,Medium,87.28734822600526
89.0,58.0,35.0,23.98651719,82.09053379,6.096838784,167.0576456,jute,182.0,0.6912378783662254,Cool_Humid,Acidic,Medium,82.80972019697288
91.0,41.0,37.0,24.48556447,83.20630007,6.132570523,192.2316221,jute,169.0,0.6518395092182229,Cool_Humid,Acidic,Medium,82.31908202666116
77.0,48.0,36.0,25.86705009,84.09985284,7.36008498,154.8390847,jute,161.0,0.717988268888652,Hot_Humid,Neutral,Medium,84.68719023790491
66.0,58.0,35.0,23.5643831,79.46283115,7.321619041,185.25947,jute,159.0,0.767076753807903,Cool_Humid,Neutral,Medium,86.90752799863058
62.0,59.0,41.0,24.2248758,74.89465426,7.175170657,192.4931257,jute,162.0,0.8262209898290529,Cool_Humid,Neutral,Medium,91.1630250134492
82.0,35.0,35.0,25.61707368,86.97061481,7.299076163,176.5268267,jute,152.0,0.6512246786871361,Hot_Humid,Neutral,Medium,82.76563953878669
61.0,41.0,35.0,24.97178693,79.47557931,6.842966479,195.7571622,jute,137.0,0.7703503694096587,Cool_Humid,Neutral,Medium,89.24478719677559
99.0,57.0,38.0,24.80624984,82.09281674,6.356295568,156.3616174,jute,194.0,0.6744472878871413,Cool_Humid,Acidic,Medium,84.38334088112744
70.0,42.0,43.0,23.16814977,76.66724969,6.508342839,157.1215052,jute,155.0,0.7648466219722722,Cool_Humid,Neutral,Medium,86.8553900043795
90.0,59.0,35.0,24.25133493,89.86454053,7.098227926,175.1742112,jute,184.0,0.6898557491867511,Cool_Humid,Neutral,Medium,82.98461805907569
73.0,43.0,42.0,26.58361011,78.00774772,6.310699968,154.8238864,jute,158.0,0.7493519965085269,Hot_Humid,Acidic,Medium,85.62194207729142
67.0,46.0,44.0,26.82489244,78.20392774,7.093328631,153.9199807,jute,157.0,0.8042083981354344,Hot_Humid,Neutral,Medium,88.48254674926912
84.0,37.0,42.0,25.49674786,81.13449097,6.691074249,169.9288234,jute,163.0,0.6779229616687649,Hot_Humid,Neutral,Medium,85.65348209780387
72.0,41.0,36.0,24.09874353,80.57226761,6.187746776,176.8604109,jute,149.0,0.7180501077920542,Cool_Humid,Acidic,Medium,84.38925632425867
71.0,56.0,37.0,23.18866654,86.20899734,6.491506245,176.103677,jute,164.0,0.7623740100090339,Cool_Humid,Acidic,Medium,83.10052425394991
64.0,53.0,38.0,26.24347471,78.51063754,6.855362875,183.4065252,jute,155.0,0.798337217471097,Hot_Humid,Neutral,Medium,88.76161448286149
65.0,54.0,39.0,23.75091572,71.14782585,7.124571593,160.0889553,jute,158.0,0.8014058326002819,Cool_Humid,Neutral,Medium,91.7197685657309
60.0,58.0,37.0,26.13871511,79.1188943,6.067302109,171.4892533,jute,155.0,0.802181811530709,Hot_Humid,Acidic,Medium,85.91577024064715
86.0,39.0,43.0,26.15,71.23690851,6.432051512,193.1007598,jute,168.0,0.6824472150064783,Hot_Humid,Acidic,Medium,87.8417458776021
90.0,50.0,44.0,26.91643698,73.48655995,6.253408852,171.4716375,jute,184.0,0.7103698629210665,Hot_Humid,Acidic,Medium,85.9772144060477
91.0,38.0,36.0,26.5232969,77.17331847,7.287318723,157.8548562,jute,165.0,0.6381032477324345,Hot_Humid,Neutral,Medium,85.2259248128355
87.0,48.0,38.0,23.81579631,80.94023552,7.161865733,190.312216,jute,173.0,0.6901438197790878,Cool_Humid,Neutral,Medium,85.6728802486257
72.0,41.0,36.0,26.50838667,86.84264005,6.065898283,152.9801697,jute,149.0,0.7180501077920542,Hot_Humid,Acidic,Medium,80.81384518728065
71.0,54.0,35.0,26.63952463,70.95705996,7.311077075,199.3355744,jute,160.0,0.7475665401916289,Hot_Humid,Neutral,Medium,89.58173478656883
82.0,46.0,41.0,23.3250131,79.79609448,6.581693772,187.3096148,jute,169.0,0.7157850622998608,Cool_Humid,Neutral,Medium,85.12096058248073
71.0,52.0,43.0,26.47549543,73.96164569,6.732826127,180.2513601,jute,166.0,0.794701111899755,Hot_Humid,Neutral,Medium,89.72244851457752
80.0,43.0,43.0,23.78756036,74.36794079,6.014572075,172.6442654,jute,166.0,0.7214697402836776,Cool_Humid,Acidic,Medium,85.85202764124499
77.0,55.0,43.0,25.49941707,75.99987588,6.663559451,193.7141828,jute,175.0,0.7718429278520057,Hot_Humid,Neutral,Medium,89.4052631914467
95.0,57.0,41.0,23.24925555,73.65346838,6.434610995,184.7674863,jute,193.0,0.6987422517257786,Cool_Humid,Acidic,Medium,86.52644817885623
63.0,47.0,35.0,26.98582182,89.05587886,7.432768147,193.8778713,jute,145.0,0.7748101627796463,Hot_Humid,Neutral,Medium,82.31535544659292
93.0,43.0,32.0,23.61475336,86.14290267,6.987332927,150.2355238,jute,168.0,0.6326858878379066,Cool_Humid,Neutral,Medium,82.81429660002188
87.0,44.0,43.0,23.87,86.79261344,6.718725189,177.5147313,jute,174.0,0.6977887392238074,Cool_Humid,Neutral,Medium,83.21344748804759
88.0,52.0,39.0,23.92887902,88.07112278,6.880204617,154.6608736,jute,179.0,0.7015449044942046,Cool_Humid,Neutral,Medium,83.4442034987742
90.0,39.0,37.0,24.81441246,81.68688879,6.86106911,190.7886386,jute,166.0,0.6481423138439449,Cool_Humid,Neutral,Medium,85.82592532887891
90.0,39.0,43.0,24.44743944,82.286484,6.7693455,190.9684885,jute,172.0,0.6690464152728941,Cool_Humid,Neutral,Medium,85.24544186972162
84.0,38.0,43.0,26.57421679,73.81994896,7.26158085,159.3223075,jute,165.0,0.6854534166442061,Hot_Humid,Neutral,Medium,87.49350280191707
91.0,21.0,26.0,26.33377983,57.36469955,7.261313694,191.6549412,coffee,138.0,0.5408503799348046,Hot_Dry,Neutral,Medium,85.34655459060816
107.0,21.0,26.0,26.45288458,55.32222678,7.235070264,144.6861336,coffee,154.0,0.5153594196780621,Hot_Dry,Neutral,Low,84.00196977118762
83.0,38.0,35.0,25.70822684,52.88667115,7.18915558,136.7325092,coffee,156.0,0.6591568477466582,Hot_Dry,Neutral,Low,86.99873646946064
108.0,24.0,31.0,24.12832546,56.18107663,6.431899748,147.2757818,coffee,163.0,0.5382648689719348,Cool_Dry,Acidic,Low,84.29846485616397
116.0,28.0,34.0,23.44,60.39523266,6.42321105,122.2103248,coffee,178.0,0.5468524222291473,Cool_Dry,Acidic,Low,85.23402354733021
116.0,23.0,25.0,23.4123707,52.26994674,6.869720196,139.3670753,coffee,164.0,0.507148142119509,Cool_Dry,Neutral,Low,82.87634833733523
109.0,31.0,27.0,23.05951896,50.40609436,6.973839707,164.4971875,coffee,167.0,0.5462980970790893,Cool_Dry,Neutral,Medium,82.89091444495541
89.0,25.0,34.0,23.07895447,63.65861483,7.184801627,129.8765443,coffee,148.0,0.5874473273685895,Cool_Dry,Neutral,Low,88.26776872758057
118.0,18.0,32.0,27.6496114,51.11044023,6.351823783,122.8392822,coffee,168.0,0.508407122389618,Hot_Dry,Acidic,Low,79.33155533400115
111.0,32.0,34.0,25.46743689,69.35161206,6.392048018,171.3764462,coffee,177.0,0.5670654761879965,Hot_Dry,Acidic,Medium,86.93543123103467
84.0,36.0,28.0,26.74,55.55164819,6.119892347,140.6305213,coffee,148.0,0.6196032412913945,Hot_Dry,Acidic,Low,83.52684174258613
85.0,33.0,25.0,26.20811417,52.50987966,6.910823945,189.0944824,coffee,143.0,0.5940158088497764,Hot_Dry,Neutral,Medium,85.3082008238197
99.0,15.0,27.0,27.0424167,57.27927475,6.501157208,165.6872119,coffee,141.0,0.5084859446834284,Hot_Dry,Neutral,Medium,82.96772774213011
81.0,30.0,31.0,24.65090184,51.93952357,7.027585559,135.1386537,coffee,142.0,0.6187864617358018,Cool_Dry,Neutral,Low,86.83503142375999
95.0,39.0,29.0,27.35152643,55.99375012,7.13411409,148.9812525,coffee,163.0,0.6043425775753807,Hot_Dry,Neutral,Low,85.32209868111201
81.0,34.0,30.0,25.17787724,62.26244581,6.647765997,135.0119649,coffee,145.0,0.6302092414467317,Hot_Dry,Neutral,Low,90.07984810109947
80.0,15.0,28.0,23.11438731,68.00096043,6.703270635,161.8944624,coffee,123.0,0.543804319683882,Cool_Dry,Neutral,Medium,86.39938788353479
104.0,20.0,26.0,27.22783677,52.95261751,7.493191968,175.7260273,coffee,150.0,0.5162009777236963,Hot_Dry,Neutral,Medium,81.25560689475965
109.0,29.0,28.0,23.26316991,60.5160021,6.724688503,194.1755471,coffee,166.0,0.5434815378164182,Cool_Dry,Neutral,Medium,86.07756472497672
100.0,32.0,26.0,25.234661,57.53161469,0.0,124.2261737,coffee,158.0,0.5616689365539839,Hot_Dry,,Low,63.079329642618134
100.0,24.0,28.0,25.59535262,57.72920846,7.101661011,195.7733251,coffee,152.0,0.542252687088546,Hot_Dry,Neutral,Medium,86.97109727386983
83.0,21.0,28.0,25.5674832,60.49244602,7.466900683,190.2257843,coffee,132.0,0.5644220147142162,Hot_Dry,Neutral,Medium,87.2062834073063
120.0,23.0,28.0,25.67324193,51.29043632,6.877799264,196.2736367,coffee,171.0,0.5106755962102507,Hot_Dry,Neutral,Medium,83.6962813005127
104.0,26.0,30.0,24.40726724,62.65692638,6.410992833,148.6977358,coffee,160.0,0.5483723889221358,Cool_Dry,Acidic,Low,87.25138927990426
108.0,33.0,31.0,23.69287069,66.76090123,7.393825704,144.6576424,coffee,172.0,0.5664042418598939,Cool_Dry,Neutral,Low,87.67573958992315
91.0,25.0,26.0,24.53460016,66.99765375,7.482414225,180.5059257,coffee,142.0,0.5558616626930796,Cool_Dry,Neutral,Medium,88.0675171340484
86.0,26.0,27.0,27.13140403,52.89368299,6.081172981,192.4280381,coffee,139.0,0.5742189598204803,Hot_Dry,Acidic,Medium,80.98889351947554
98.0,18.0,27.0,27.56088634,68.49299897,6.516312148,167.4358075,coffee,143.0,0.5210139420257196,Hot_Dry,Neutral,Medium,84.276297475921
111.0,27.0,31.0,23.59302313,55.27564977,6.043330951,191.3980675,coffee,169.0,0.5431379348047892,Cool_Dry,Acidic,Medium,82.01757657324963
84.0,39.0,35.0,23.17714381,52.13864034,6.959404135,117.3113562,coffee,158.0,0.659357531660889,Cool_Dry,Neutral,Low,85.90806118076723
98.0,27.0,27.0,24.71384065,51.29142534,7.238109556,197.6439711,coffee,152.0,0.5527763043123264,Cool_Dry,Neutral,Medium,84.58921487943334
118.0,21.0,34.0,24.38534644,64.72543073,7.234258375,119.6324109,coffee,173.0,0.5227235868631347,Cool_Dry,Neutral,Low,88.77464684630667
103.0,27.0,31.0,27.15998538,51.59100753,6.691541233,126.1752206,coffee,161.0,0.5564924148397032,Hot_Dry,Neutral,Low,82.27892259106879
82.0,24.0,33.0,26.53543168,67.09608099,0.0,120.6494434,coffee,139.0,0.5974821358250826,Hot_Dry,,Low,64.3009397043478
86.0,31.0,35.0,27.01207284,60.76645256,6.485761419,191.4508931,coffee,152.0,0.6229646958102575,Hot_Dry,Acidic,Medium,86.57995267056778
88.0,35.0,35.0,27.55906475,58.45742907,6.784460602,117.9389993,coffee,158.0,0.6325093147135649,Hot_Dry,Neutral,Low,86.2931515953702
84.0,27.0,130.5,23.32293161,53.00366334,7.167092586,168.2644287,coffee,241.5,0.6082877102275104,Cool_Dry,Neutral,Medium,84.94253726237439
120.0,40.0,33.0,24.23850608,54.30329632,6.73410539,115.1564012,coffee,193.0,0.5709942668702596,Cool_Dry,Neutral,Low,85.44235222626233
